ecosystem,taxon_id,rep,sample_id,tube_shift,timepoint,Phylum,Class,Order,Family,Genus,Species,treatment,wvd,abund_16s,abund_16s_t0,growth,mortality,growth_corrected,mortality_corrected
PP,aacb68a3aea525085aaa4f4eb1c8f0da,3,W1_PP_21,0,7,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,unknown Bryobacter,control,2.53151205236208e-05,164.536826961797,767.061524235716,-0.010158901927239,-0.20976004021843,0.00936906967916923,-0.229288011824838
PP,aaddd11a347d7068a506a7eb5e768bbf,1,W1_PP_19,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,control,4.9728016345929e-05,380.60425350817,2534.73930424786,0.0337864149497095,-0.304655835175406,0.0397142681652482,-0.310583688390945
PP,aaddd11a347d7068a506a7eb5e768bbf,1,W1_PP_22,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,C,8.13620612379136e-05,136.586039799503,2534.73930424786,0.00388415178685112,-0.421154341490125,0.0189307160889621,-0.436200905792236
PP,aaddd11a347d7068a506a7eb5e768bbf,1,W1_PP_28,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,C_N,5.15397779112556e-05,265.502694102983,2534.73930424786,-0.0109538665086655,-0.311363431243475,0.020356526781701,-0.342673824533842
PP,aaddd11a347d7068a506a7eb5e768bbf,2,W1_PP_20,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,control,8.10349572958557e-05,129.340810233779,1885.33425577123,0.0297423446746412,-0.412515137218719,0.0430580461944561,-0.425830838738534
PP,aaddd11a347d7068a506a7eb5e768bbf,2,W1_PP_23,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,C,3.97190788346581e-05,133.908106376456,1885.33425577123,0.0139151433784525,-0.391730374348141,0.0297293341644016,-0.407544565134091
PP,aaddd11a347d7068a506a7eb5e768bbf,2,W1_PP_29,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,C_N,3.23698473657205e-06,96.5210781760839,1885.33425577123,-0.0114750892341025,-0.413110481764492,0.013720675839415,-0.438306246838009
PP,aaddd11a347d7068a506a7eb5e768bbf,3,W1_PP_21,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,control,6.40778951573978e-05,413.950449156197,3277.4446944617,0.00997317586455295,-0.305555041943945,0.0328289181180155,-0.328410784197407
PP,aaddd11a347d7068a506a7eb5e768bbf,3,W1_PP_24,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,C,2.93987696882702e-05,330.089325361932,3277.4446944617,0.0287314147760329,-0.356653706267733,0.0337453610518439,-0.361667652543544
PP,aaddd11a347d7068a506a7eb5e768bbf,3,W1_PP_30,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,unknown Chitinophagales,C_N,5.446194148379e-05,208.416024860219,3277.4446944617,0.00962225142665818,-0.403234128504324,0.013429608932654,-0.40704148601032
PP,ab12f277565795bd07d2bf699ee0d140,2,W1_PP_20,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,control,7.15112387961805e-05,233.574102421455,1478.69353393822,0.0100648750320498,-0.273695567558017,0.0215246589767914,-0.285155351502759
PP,ab12f277565795bd07d2bf699ee0d140,2,W1_PP_23,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C,5.90197440592476e-05,594.956756064387,1478.69353393822,0.00849855269818893,-0.138559339204937,0.0235967418633188,-0.153657528370067
PP,ab12f277565795bd07d2bf699ee0d140,2,W1_PP_29,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C_N,8.26612895957565e-06,421.376905620608,1478.69353393822,-0.0178868973541622,-0.161454036022659,0.00594954858478186,-0.185290481961603
PP,ab12f277565795bd07d2bf699ee0d140,3,W1_PP_21,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,control,3.4521564971776e-05,615.22608525832,1348.16873956581,-0.0077689346927709,-0.104304299992935,0.012093624604376,-0.124166859290082
PP,ab12f277565795bd07d2bf699ee0d140,3,W1_PP_24,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C,3.63482648493271e-05,1099.82773338818,1348.16873956581,0.0229133438626551,-0.0519981468406406,0.0276947352205965,-0.056779538198582
PP,ab12f277565795bd07d2bf699ee0d140,3,W1_PP_30,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C_N,4.49379002878652e-05,147.330846819735,1348.16873956581,-0.0037883299858956,-0.312471919282615,-0.000347098581064265,-0.315913150687446
PP,ab4efcd8833c41b8b537f4fe79181fb7,1,W1_PP_19,0,7,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,unknown Blastococcus,control,4.46656674260389e-05,149.262094027982,641.706152974142,0.0192031941486702,-0.22754986732866,0.0244921804518175,-0.232838853631807
PP,ab4efcd8833c41b8b537f4fe79181fb7,1,W1_PP_22,0,7,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,unknown Blastococcus,C,9.88709403400192e-05,229.209194590003,641.706152974142,0.0194599631642163,-0.166530733623475,0.0361727223293793,-0.183243492788638
PP,ab4efcd8833c41b8b537f4fe79181fb7,1,W1_PP_28,0,7,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,unknown Blastococcus,C_N,8.91497253061674e-05,146.957884903771,641.706152974142,0.0101240746369486,-0.220693281034906,0.0467030892271759,-0.257272295625133
PP,ab7956748e5d7c608805df9fb42d1a0c,1,W1_PP_19,0,7,Chloroflexi,TK10,unknown TK10,unknown TK10,unknown TK10,unknown TK10,control,1.59497082584274e-05,406.17046829668,449.194307081899,0.0127718968678437,-0.0271551261810541,0.0178444730421588,-0.0322277023553692
PP,ab7956748e5d7c608805df9fb42d1a0c,1,W1_PP_22,0,7,Chloroflexi,TK10,unknown TK10,unknown TK10,unknown TK10,unknown TK10,C,5.27788926368398e-05,264.755926307885,449.194307081899,0.0136277659386371,-0.0891487917314673,0.0297008344393965,-0.105221860232227
PP,ab7956748e5d7c608805df9fb42d1a0c,1,W1_PP_28,0,7,Chloroflexi,TK10,unknown TK10,unknown TK10,unknown TK10,unknown TK10,C_N,3.83188394674967e-05,268.270974190576,449.194307081899,-0.018942163162639,-0.0546946913948463,0.0102902561715125,-0.0839271107289977
PP,abc468160af74b758ad92653827c8cb9,1,W1_PP_19,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,unknown TRA3-20,unknown TRA3-20,control,2.92067938816946e-05,820.856664350531,1572.18007478665,0.00869619520703918,-0.101534768102924,0.0136205429036584,-0.106459115799544
PP,abc468160af74b758ad92653827c8cb9,1,W1_PP_22,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,unknown TRA3-20,unknown TRA3-20,C,6.04792832295287e-05,501.607252403716,1572.18007478665,-0.00121744754435733,-0.161982705322121,0.0131770603868118,-0.17637721325329
PP,abc468160af74b758ad92653827c8cb9,1,W1_PP_28,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,unknown TRA3-20,unknown TRA3-20,C_N,4.79974380283529e-05,643.969421406155,1572.18007478665,-0.014439705757878,-0.113069904975148,0.0158145430368329,-0.143324153769859
PP,ac339a7c63fde7eb68aefff9c3321e9f,1,W1_PP_22,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,unknown Flavitalea,C,4.17369743625107e-05,18.8825087959349,802.132691217681,-0.0316826582110549,-0.503894200581396,-0.0201107855308398,-0.515466073261612
PP,ac339a7c63fde7eb68aefff9c3321e9f,1,W1_PP_28,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,unknown Flavitalea,C_N,8.73002779447473e-06,90.6508453180541,802.132691217681,-0.0255696179630627,-0.285895922371905,0.00232596841599785,-0.313791508750966
PP,ac374d3732a7fbb6bcc6f6cf71a92360,3,W1_PP_21,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown bacterium Ellin6515,bacterium Ellin6515,bacterium Ellin6515,control,5.11868278789742e-05,122.241525604807,627.595792556495,-0.0170629601238173,-0.216636684314665,0.00140032520166241,-0.235099969640145
PP,ac374d3732a7fbb6bcc6f6cf71a92360,3,W1_PP_24,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown bacterium Ellin6515,bacterium Ellin6515,bacterium Ellin6515,C,2.60700124935352e-05,132.674954089441,627.595792556495,0.0410993175297414,-0.263098479549653,0.0465245860568285,-0.26852374807674
PP,ace189768aeef6f4b7b0812f2adc5e10,3,W1_PP_21,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,control,3.34859775106484e-05,274.13903643549,883.282967301732,0.00341709463475338,-0.170561409006668,0.0250951895194771,-0.192239503891392
PP,ace189768aeef6f4b7b0812f2adc5e10,3,W1_PP_24,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,C,1.00103772919958e-05,177.416434900642,883.282967301732,0.00594054448236813,-0.235247101878131,0.0101910451758738,-0.239497602571637
PP,ad43d55511413a0028973333a39b39ea,1,W1_PP_19,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,control,3.71210828909259e-05,1057.69877688938,2855.59238073493,0.00361394427950725,-0.145497333921636,0.00835400157939522,-0.150237391221524
PP,ad43d55511413a0028973333a39b39ea,1,W1_PP_22,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C,6.98024698589468e-05,1175.91353824818,2855.59238073493,0.0128803832099585,-0.139628095436138,0.0288218663747014,-0.155569578600881
PP,ad43d55511413a0028973333a39b39ea,1,W1_PP_28,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C_N,8.65968843538727e-05,1162.90650037677,2855.59238073493,-0.00139326423557824,-0.126943426530022,0.0320474767277329,-0.160384167493333
PP,ad43d55511413a0028973333a39b39ea,2,W1_PP_20,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,control,0.000176213778931068,157.820855886556,3548.86448145172,0.0201262106195552,-0.464829410714146,0.0324294951591042,-0.477132695253695
PP,ad43d55511413a0028973333a39b39ea,2,W1_PP_23,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C,8.8337198036878e-05,1313.6412668677,3548.86448145172,0.0199081072992051,-0.161883080673956,0.0362962027787332,-0.178271176153484
PP,ad43d55511413a0028973333a39b39ea,2,W1_PP_29,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C_N,6.13796487260045e-05,1146.73752117316,3548.86448145172,0.00849200338226667,-0.169878677012418,0.0376134914858479,-0.199000165115999
PP,ad43d55511413a0028973333a39b39ea,3,W1_PP_21,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,control,4.91681630557014e-05,125.932211442178,1510.87875985823,0.0042182853250512,-0.359175851462026,0.025904034886584,-0.380861601023558
PP,ad43d55511413a0028973333a39b39ea,3,W1_PP_24,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C,5.61442630216293e-05,1412.44057907721,1510.87875985823,0.0226673222519428,-0.0322919403206648,0.0274291087804266,-0.0370537268491485
PP,ad43d55511413a0028973333a39b39ea,3,W1_PP_30,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C_N,8.28947932602215e-05,279.251208983937,1510.87875985823,0.0707611355825455,-0.311951843206906,0.0765950394886723,-0.317785747113033
PP,ad6cdd007732aca6a03d7fdf6ac21d10,1,W1_PP_19,0,7,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,unknown Acidibacter,control,4.63715699203479e-05,222.790635541086,1636.35069008406,0.00140814040186491,-0.286264051265951,0.00607665176506783,-0.290932562629154
PP,ad6cdd007732aca6a03d7fdf6ac21d10,1,W1_PP_22,0,7,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,unknown Acidibacter,C,0.000241871396418575,44.583321696753,1636.35069008406,0.0278668605061255,-0.542561719982236,0.0456951124345276,-0.560389971910638
PP,ad6cdd007732aca6a03d7fdf6ac21d10,1,W1_PP_28,0,7,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,unknown Acidibacter,C_N,4.17260322011501e-05,274.532678699517,1636.35069008406,-0.0287529300080286,-0.226269005775363,-0.00171864750017735,-0.253303288283215
PP,ad6cdd007732aca6a03d7fdf6ac21d10,3,W1_PP_21,0,7,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,unknown Acidibacter,control,2.77123527995275e-05,228.678583207118,906.527255914937,-0.0158340100379463,-0.180923653689232,0.00282692299603419,-0.199584586723213
PP,ad6cdd007732aca6a03d7fdf6ac21d10,3,W1_PP_24,0,7,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,unknown Acidibacter,C,5.53747386191291e-05,739.387192406063,906.527255914937,0.00193474814719627,-0.0310489441746605,0.00604592883848237,-0.0351601248659466
PP,ad6cdd007732aca6a03d7fdf6ac21d10,3,W1_PP_30,0,7,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,unknown Acidibacter,C_N,5.23442679723888e-05,93.1243873090829,906.527255914937,0.0351257447639668,-0.360223601834551,0.0396532662454812,-0.364751123316065
PP,ada0b60deba0f636f96c7d796bdf5c4f,3,W1_PP_21,0,7,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,unknown JG30-KF-CM45,unknown JG30-KF-CM45,control,6.90483431086296e-06,9.15426525831816,534.618638103679,0.0387423406616759,-0.619790018892573,0.0669826129471827,-0.648030291178079
PP,ada933d596c6ce30e413c48907b2755c,3,W1_PP_24,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unknown Solirubrobacter,C,2.48001895192199e-05,46.9472287216764,743.817235622511,0.0926036010547854,-0.487285197606377,0.10044678068902,-0.495128377240611
PP,adaaa37fb7ef9587800a31f4a2413e7e,2,W1_PP_20,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales,unknown Microtrichales,control,8.93688701305892e-05,13.1287122613493,258.771368439188,-0.00525214461808419,-0.420625472105256,0.00496484137324833,-0.430842458096588
PP,adaaa37fb7ef9587800a31f4a2413e7e,2,W1_PP_23,0,7,Actinobacteria,Acidimicrobiia,Microtrichales,unknown Microtrichales,unknown Microtrichales,unknown Microtrichales,C,0.000243268924888956,27.6197673767252,258.771368439188,0.0333444832164802,-0.352974940193675,0.051436940204003,-0.371067397181197
PP,ae284074f21e22b58a6755d6f9f2275c,1,W1_PP_19,0,7,Acidobacteria,Holophagae,Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,control,1.16914498736391e-05,133.801802391622,1058.81515240733,0.0423015854785777,-0.337808180161819,0.0485633576944076,-0.344069952377649
PP,ae284074f21e22b58a6755d6f9f2275c,1,W1_PP_22,0,7,Acidobacteria,Holophagae,Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,C,5.5142935214765e-06,62.6639875053951,1058.81515240733,0.057189426319047,-0.461063549247769,0.0794549078425343,-0.483329030771256
PP,ae284074f21e22b58a6755d6f9f2275c,3,W1_PP_21,0,7,Acidobacteria,Holophagae,Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,control,5.96086471621367e-05,437.842138957899,1069.23727620736,0.0124366293369226,-0.139985545797847,0.0355737804689952,-0.16312269692992
PP,ae284074f21e22b58a6755d6f9f2275c,3,W1_PP_24,0,7,Acidobacteria,Holophagae,Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,C,2.5133249517456e-05,235.533524178981,1069.23727620736,0.0247790942082945,-0.240900178604503,0.0296243721813983,-0.245745456577606
PP,ae8aeaf0a59651ff04ba03688bd0345d,1,W1_PP_19,0,7,Proteobacteria,Alphaproteobacteria,Elsterales,unknown Elsterales,unknown Elsterales,unknown Elsterales,control,1.21034958317509e-05,302.882137036663,1122.98576770475,0.000980420149749739,-0.188180782727133,0.00563517971873472,-0.192835542296118
PP,ae8aeaf0a59651ff04ba03688bd0345d,1,W1_PP_22,0,7,Proteobacteria,Alphaproteobacteria,Elsterales,unknown Elsterales,unknown Elsterales,unknown Elsterales,C,4.53393439841158e-06,265.320092575965,1122.98576770475,-0.00672226264176448,-0.199393349875265,0.00708128801318744,-0.213196900530217
PP,ae8aeaf0a59651ff04ba03688bd0345d,3,W1_PP_21,0,7,Proteobacteria,Alphaproteobacteria,Elsterales,unknown Elsterales,unknown Elsterales,unknown Elsterales,control,1.54622333708168e-05,99.8594933374753,534.618638103679,-0.00792835374964487,-0.231755865594529,0.0118733259136989,-0.251557545257873
PP,af51fce6738eb7564ab23aafec0d8669,1,W1_PP_19,0,7,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,unknown Angustibacter,control,2.64461157467607e-05,445.476210439355,737.962075920264,-0.00408755314381535,-0.068019388261943,0.000394790859562258,-0.0725017322653206
PP,af51fce6738eb7564ab23aafec0d8669,1,W1_PP_22,0,7,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,unknown Angustibacter,C,5.66251796402095e-05,164.68045181075,737.962075920264,0.0160599639388065,-0.230329320392006,0.032362595785192,-0.246631952238391
PP,af51fce6738eb7564ab23aafec0d8669,1,W1_PP_28,0,7,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,unknown Angustibacter,C_N,5.99270809754494e-05,284.692008582397,737.962075920264,-0.000141617333556739,-0.135927598574565,0.03358937663263,-0.169658592540752
PP,af51fce6738eb7564ab23aafec0d8669,2,W1_PP_20,0,7,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,unknown Angustibacter,control,0.000123913337245341,87.3008031452593,1256.88950384748,-0.00161351327347154,-0.379391577788825,0.00887548731649814,-0.389880578378795
PP,af51fce6738eb7564ab23aafec0d8669,2,W1_PP_23,0,7,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,unknown Angustibacter,C,4.66723771924997e-05,584.520671634025,1256.88950384748,0.0189518501461324,-0.128323729207493,0.0352052731271869,-0.144577152188548
PP,af51fce6738eb7564ab23aafec0d8669,2,W1_PP_29,0,7,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,unknown Angustibacter,C_N,3.55320446720071e-05,372.528994736808,1256.88950384748,0.0081442625921298,-0.181870037886482,0.0371519815751551,-0.210877756869508
PP,af51fce6738eb7564ab23aafec0d8669,3,W1_PP_24,0,7,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,unknown Angustibacter,C,1.63198012627885e-05,69.5262791962672,488.130060877274,0.0508099790820051,-0.329220991867797,0.0566234881840562,-0.335034500969848
PP,af692a7be5253de3dee4a86fd4afc875,2,W1_PP_20,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,unknown Chthoniobacter,control,6.87724347246708e-05,116.64677238451,924.183458711385,0.0187070801764743,-0.314387118957366,0.0309224234595327,-0.326602462240425
PP,af692a7be5253de3dee4a86fd4afc875,2,W1_PP_23,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,unknown Chthoniobacter,C,8.75656939295161e-05,359.258021223612,924.183458711385,0.0080717958212549,-0.143053188381241,0.0231343301741252,-0.158115722734112
PP,af692a7be5253de3dee4a86fd4afc875,2,W1_PP_29,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,unknown Chthoniobacter,C_N,1.28018734526707e-05,200.806001189525,924.183458711385,-0.0132908553404492,-0.204790762738051,0.011416352740933,-0.229497970819433
PP,af692a7be5253de3dee4a86fd4afc875,3,W1_PP_21,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,unknown Chthoniobacter,control,6.84966793032285e-05,71.0820523406265,767.061524235716,0.0035882851062576,-0.343407161639939,0.0252425348679214,-0.365061411401603
PP,af692a7be5253de3dee4a86fd4afc875,3,W1_PP_24,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,unknown Chthoniobacter,C,4.23056479561253e-05,214.792927178442,767.061524235716,0.0273533903325237,-0.20919518714106,0.0322921044092339,-0.21413390121777
PP,af692a7be5253de3dee4a86fd4afc875,3,W1_PP_30,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,unknown Chthoniobacter,C_N,8.25884284746945e-06,176.734997736918,767.061524235716,0.00947410558362765,-0.219176332660292,0.0132574345130075,-0.222959661589672
PP,af976891ceaad51febf6fce290b751e8,1,W1_PP_19,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium,unknown Virgisporangium,control,2.85086338962342e-05,821.027215231898,1411.75353654311,0.00306699868744107,-0.0805000838078026,0.00778716137090665,-0.0852202464912682
PP,af976891ceaad51febf6fce290b751e8,1,W1_PP_22,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium,unknown Virgisporangium,C,9.12909675097009e-05,114.600780357943,1411.75353654311,-0.00439902050789113,-0.354334299486921,0.00962935291860427,-0.368362672913416
PP,af976891ceaad51febf6fce290b751e8,1,W1_PP_28,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium,unknown Virgisporangium,C_N,1.45649030252135e-05,461.856971097142,1411.75353654311,-0.0101862663460613,-0.149432676060669,0.0210120118590066,-0.180630954265737
PP,af976891ceaad51febf6fce290b751e8,2,W1_PP_20,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium,unknown Virgisporangium,control,3.46469560119576e-05,159.530041997521,1109.02015045366,-0.00322976777520526,-0.273770218159903,0.00714531328142114,-0.284145299216529
PP,af976891ceaad51febf6fce290b751e8,2,W1_PP_23,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium,unknown Virgisporangium,C,2.54916346058929e-05,325.979415112701,1109.02015045366,-0.00390759067169085,-0.171006398123948,0.00983414655298801,-0.184748135348627
PP,af976891ceaad51febf6fce290b751e8,2,W1_PP_29,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium,unknown Virgisporangium,C_N,4.54051320858536e-05,349.599168373832,1109.02015045366,-0.0141145341290467,-0.150806164746852,0.0103475409403855,-0.175268239816284
PP,afbc243773f8db438a98a6d4eaba3771,2,W1_PP_20,0,7,Actinobacteria,Acidimicrobiia,IMCC26256,unknown IMCC26256,unknown IMCC26256,unknown IMCC26256,control,4.43946959795854e-05,29.0905538628492,998.118135408297,-0.0136314665992156,-0.491433980472548,-0.00401749957788285,-0.501047947493881
PP,afe7c64a46df4bd8928ed5cb89cb3000,3,W1_PP_21,0,7,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,unknown Streptomyces,control,2.67109867155169e-05,168.92265998395,418.397195037663,-0.0166299064038332,-0.112940126704938,0.00191769230530666,-0.131487725414078
PP,afe7c64a46df4bd8928ed5cb89cb3000,3,W1_PP_24,0,7,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,unknown Streptomyces,C,3.70984236671199e-05,260.935927461842,418.397195037663,0.0118441571349626,-0.079295060016946,0.0162546479241997,-0.0837055508061832
PP,afe7c64a46df4bd8928ed5cb89cb3000,3,W1_PP_30,0,7,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,unknown Streptomyces,C_N,8.16334747669198e-05,237.916417193706,418.397195037663,0.011456893934266,-0.0921014346455037,0.015283269857596,-0.0959278105688336
PP,b02b6e26a0648b47571830e36d94588d,2,W1_PP_20,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,control,0.000104686099498848,94.3577596115316,2218.04030090732,0.00931207233646792,-0.460352904680479,0.0206910557243742,-0.471731888068386
PP,b02b6e26a0648b47571830e36d94588d,2,W1_PP_23,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,C,4.34777850283559e-05,401.146146742828,2218.04030090732,0.0193815300774664,-0.263674890227454,0.035719437295631,-0.280012797445619
PP,b02b6e26a0648b47571830e36d94588d,2,W1_PP_29,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,C_N,1.83354466076563e-05,208.880233656559,2218.04030090732,-0.012510571602248,-0.325006327636313,0.0122828230586083,-0.349799722297169
PP,b063a9c3291ebc224eceea4bd1975793,1,W1_PP_19,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,JGI 0001001-H03,unknown JGI 0001001-H03,control,7.94035889907467e-05,41.6804085472462,288.767768838363,0.0390565497517428,-0.315569635130441,0.0451964100489509,-0.321709495427649
PP,b063f0376d12682a81a973ba013dcba1,1,W1_PP_19,0,7,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,unknown Microbacteriaceae,unknown Microbacteriaceae,control,5.74130474101327e-06,63.7337460064815,1251.32699829958,0.0220245847338821,-0.447345396007216,0.0274185041410568,-0.452739315414391
PP,b063f0376d12682a81a973ba013dcba1,1,W1_PP_28,0,7,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,unknown Microbacteriaceae,unknown Microbacteriaceae,C_N,1.87178774234463e-05,4.58107264649016,1251.32699829958,0.0377899015472187,-0.839222286239106,0.0835417209203793,-0.884974105612267
